7270.14291	16416.95508
7268.80479	16137.73730
7267.46667	16385.86914
7266.12854	15563.04199
7264.79042	14780.92090
7263.45229	15601.82617
7262.11417	15985.00488
7260.77604	16046.05762
7259.43792	16844.16406
7258.09979	17042.12891
7256.76167	17024.58789
7255.42355	17037.82422
7254.08542	16156.25098
7252.74730	15682.19141
7251.40917	16502.21484
7250.07105	16555.12695
7248.73292	16828.75977
7247.39480	17198.01953
7246.05667	16805.04297
7244.71855	16970.67969
7243.38042	16998.58398
7242.04230	15940.46289
7240.70418	15726.18164
7239.36605	16546.38672
7238.02793	17349.76172
7236.68980	17007.78906
7235.35168	16921.22852
7234.01355	16573.11719
7232.67543	16280.66504
7231.33730	16312.75879
7229.99918	16485.35938
7228.66106	16245.08398
7227.32293	16897.81055
7225.98481	17079.15430
7224.64668	16371.65430
7223.30856	15830.68848
7221.97043	15988.48438
7220.63231	16739.63477
7219.29418	17690.52344
7217.95606	18097.57031
7216.61793	17937.07031
7215.27981	18150.61914
7213.94169	18198.17969
7212.60356	18115.99805
7211.26544	18298.13086
7209.92731	18673.49023
7208.58919	18569.44531
7207.25106	18276.24219
7205.91294	18319.85742
7204.57481	18449.02539
7203.23669	18695.39258
7201.89856	18792.14648
7200.56044	18562.84570
7199.22232	18212.92773
7197.88419	17835.89648
7196.54607	17608.58203
7195.20794	17115.51953
7193.86982	16552.75977
7192.53169	17033.81055
7191.19357	16884.14453
7189.85544	16304.19824
7188.51732	16718.73047
7187.17920	17129.11328
7185.84107	17383.66602
7184.50295	17301.24609
7183.16482	16739.62891
7181.82670	16358.26953
7180.48857	16567.74219
7179.15045	17852.54883
7177.81232	17501.59961
7176.47420	16211.34766
7175.13607	15682.87305
7173.79795	16583.45312
7172.45983	17815.45117
7171.12170	17799.00195
7169.78358	17822.49414
7168.44545	18060.99414
7167.10733	17100.34961
7165.76920	17207.08008
7164.43108	17798.38477
7163.09295	17513.02734
7161.75483	17726.39844
7160.41670	18180.25195
7159.07858	18404.68164
7157.74046	18407.34766
7156.40233	18711.04883
7155.06421	19266.04883
7153.72608	19518.34961
7152.38796	19604.30078
7151.04983	19789.58984
7149.71171	20029.61328
7148.37358	19920.92969
7147.03546	19876.11914
7145.69734	20090.85938
7144.35921	19944.69727
7143.02109	20054.23438
7141.68296	20162.26367
7140.34484	20003.10938
7139.00671	20079.07812
7137.66859	19979.05664
7136.33046	20338.03125
7134.99234	20393.76562
7133.65421	20266.76953
7132.31609	20451.51953
7130.97797	20296.80664
7129.63984	20626.25195
7128.30172	20441.47070
7126.96359	20472.12891
7125.62547	20590.42578
7124.28734	20718.32227
7122.94922	20581.93555
7121.61109	20607.58789
7120.27297	20803.11328
7118.93484	20654.90234
7117.59672	20657.45703
7116.25860	20711.74414
7114.92047	20987.46094
7113.58235	20939.54688
7112.24422	20811.18359
7110.90610	20864.19336
7109.56797	20974.51367
7108.22985	20845.51367
7106.89172	21105.18750
7105.55360	20900.27930
7104.21548	21082.78320
7102.87735	21030.68555
7101.53923	21058.46484
7100.20110	21017.05078
7098.86298	21109.09766
7097.52485	20987.64453
7096.18673	21172.65039
7094.84860	21206.15039
7093.51048	21409.01367
7092.17235	21295.20508
7090.83423	21172.03125
7089.49611	21258.94727
7088.15798	21330.45508
7086.81986	21060.39844
7085.48173	21538.80859
7084.14361	21165.26172
7082.80548	21202.00391
7081.46736	21531.32227
7080.12923	21306.73438
7078.79111	21254.79688
7077.45299	21471.22852
7076.11486	21515.52148
7074.77674	21508.63086
7073.43861	21417.75977
7072.10049	21634.42578
7070.76236	21499.24023
7069.42424	21274.02539
7068.08611	21444.43164
7066.74799	21617.74805
7065.40986	21660.88281
7064.07174	21711.76172
7062.73362	21762.00391
7061.39549	21498.96875
7060.05737	21609.28711
7058.71924	21383.10352
7057.38112	20837.52539
7056.04299	20824.77734
7054.70487	21162.75000
7053.36674	21638.25000
7052.02862	21969.00781
7050.69049	21889.95703
7049.35237	21972.40430
7048.01425	21839.53516
7046.67612	21935.22852
7045.33800	22240.01172
7043.99987	21633.49414
7042.66175	21868.52539
7041.32362	22000.66211
7039.98550	22062.48242
7038.64737	22298.30469
7037.30925	22118.21875
7035.97113	22519.13672
7034.63300	22136.62500
7033.29488	22281.75391
7031.95675	22225.27344
7030.61863	22035.76367
7029.28050	21926.44531
7027.94238	22255.89258
7026.60425	22566.35938
