4122	1.8698E-13
4123	1.8776E-13
4124	1.8836E-13
4125	1.8879E-13
4126	1.8904E-13
4127	1.893E-13
4128	1.8973E-13
4129	1.8964E-13
4130	1.8955E-13
4131	1.8981E-13
4132	1.8971E-13
4133	1.8962E-13
4134	1.8953E-13
4135	1.8944E-13
4136	1.8935E-13
4137	1.8926E-13
4138	1.8916E-13
4139	1.8907E-13
4140	1.8898E-13
4141	1.8889E-13
4142	1.888E-13
4143	1.8871E-13
4144	1.8896E-13
4145	1.8887E-13
4146	1.8878E-13
4147	1.8869E-13
4148	1.886E-13
4149	1.8816E-13
4150	1.8807E-13
4151	1.8798E-13
4152	1.8755E-13
4153	1.8746E-13
4154	1.8737E-13
4155	1.8727E-13
4156	1.8667E-13
4157	1.8658E-13
4158	1.8649E-13
4159	1.864E-13
4160	1.8631E-13
4161	1.8622E-13
4162	1.8613E-13
4163	1.8656E-13
4164	1.8647E-13
4165	1.8672E-13
4166	1.8663E-13
4167	1.8654E-13
4168	1.8645E-13
4169	1.8636E-13
4170	1.8627E-13
4171	1.8618E-13
4172	1.8609E-13
4173	1.86E-13
4174	1.8592E-13
4175	1.8583E-13
4176	1.8574E-13
4177	1.8531E-13
4178	1.8522E-13
4179	1.8513E-13
4180	1.8504E-13
4181	1.8495E-13
4182	1.8435E-13
4183	1.8427E-13
4184	1.8418E-13
4185	1.8409E-13
4186	1.84E-13
4187	1.8358E-13
4188	1.8349E-13
4189	1.834E-13
4190	1.8331E-13
4191	1.8323E-13
4192	1.8314E-13
4193	1.8305E-13
4194	1.8263E-13
4195	1.8254E-13
4196	1.8245E-13
4197	1.8237E-13
4198	1.8178E-13
4199	1.8169E-13
4200	1.8127E-13
4201	1.8085E-13
4202	1.806E-13
4203	1.8018E-13
4204	1.8009E-13
4205	1.8001E-13
4206	1.7992E-13
4207	1.8017E-13
4208	1.8008E-13
4209	1.8E-13
4210	1.8008E-13
4211	1.8032E-13
4212	1.8057E-13
4213	1.8098E-13
4214	1.809E-13
4215	1.8114E-13
4216	1.8139E-13
4217	1.8181E-13
4218	1.8172E-13
4219	1.8197E-13
4220	1.8188E-13
4221	1.818E-13
4222	1.8171E-13
4223	1.8196E-13
4224	1.8187E-13
4225	1.8145E-13
4226	1.8137E-13
4227	1.8095E-13
4228	1.8086E-13
4229	1.8028E-13
4230	1.7986E-13
4231	1.7945E-13
4232	1.7887E-13
4233	1.7878E-13
4234	1.7837E-13
4235	1.7828E-13
4236	1.782E-13
4237	1.7779E-13
4238	1.777E-13
4239	1.7762E-13
4240	1.7754E-13
4241	1.7745E-13
4242	1.7737E-13
4243	1.7729E-13
4244	1.772E-13
4245	1.7712E-13
4246	1.7704E-13
4247	1.7679E-13
4248	1.7671E-13
4249	1.763E-13
4250	1.7589E-13
4251	1.7532E-13
4252	1.7524E-13
4253	1.7484E-13
4254	1.7443E-13
4255	1.7435E-13
4256	1.7427E-13
4257	1.7371E-13
4258	1.7362E-13
4259	1.7354E-13
4260	1.7346E-13
4261	1.7338E-13
4262	1.7378E-13
4263	1.737E-13
4264	1.7361E-13
4265	1.7353E-13
4266	1.7345E-13
4267	1.7337E-13
4268	1.7329E-13
4269	1.7321E-13
4270	1.7313E-13
4271	1.7305E-13
4272	1.7249E-13
4273	1.7209E-13
4274	1.7201E-13
4275	1.7161E-13
4276	1.7153E-13
4277	1.7145E-13
4278	1.7137E-13
4279	1.7129E-13
4280	1.7121E-13
4281	1.7113E-13
4282	1.7105E-13
4283	1.7097E-13
4284	1.7042E-13
4285	1.7034E-13
4286	1.6995E-13
4287	1.6987E-13
4288	1.6948E-13
4289	1.6924E-13
4290	1.6916E-13
4291	1.6908E-13
4292	1.6869E-13
4293	1.6831E-13
4294	1.6792E-13
4295	1.6768E-13
4296	1.673E-13
4297	1.6722E-13
4298	1.6714E-13
4299	1.6676E-13
4300	1.6668E-13
4301	1.666E-13
4302	1.6622E-13
