3300	4.40E-13
3350	4.39E-13
3400	4.26E-13
3450	4.12E-13
3500	4.03E-13
3550	4.01E-13
3600	3.95E-13
3650	3.95E-13
3700	3.85E-13
3750	4.05E-13
3800	4.30E-13
3850	4.53E-13
3900	4.47E-13
3950	4.36E-13
4000	4.39E-13
4050	4.41E-13
4100	3.93E-13
4150	4.17E-13
4200	4.16E-13
4250	4.02E-13
4300	3.83E-13
4350	3.45E-13
4400	3.63E-13
4450	3.54E-13
4500	3.57E-13
4550	3.51E-13
4600	3.41E-13
4650	3.34E-13
4700	3.26E-13
4750	3.19E-13
4800	3.12E-13
4850	2.82E-13
4900	2.95E-13
4950	2.97E-13
5000	2.89E-13
5050	2.84E-13
5100	2.80E-13
5150	2.75E-13
5200	2.73E-13
5250	2.68E-13
5300	2.65E-13
5350	2.60E-13
5400	2.56E-13
5450	2.51E-13
5500	2.47E-13
5550	2.43E-13
5600	2.39E-13
5650	2.32E-13
5700	2.26E-13
5750	2.22E-13
5800	2.18E-13
5850	2.15E-13
5900	2.04E-13
5950	2.06E-13
6000	2.02E-13
6050	1.98E-13
6100	1.95E-13
6150	1.90E-13
6200	1.86E-13
6250	1.82E-13
6300	1.74E-13
6350	1.75E-13
6400	1.72E-13
6450	1.69E-13
6500	1.65E-13
6550	1.51E-13
6600	1.58E-13
6650	1.58E-13
6700	1.55E-13
6750	1.54E-13
6800	1.51E-13
6850	1.41E-13
6900	1.32E-13
6950	1.40E-13
7000	1.38E-13
7050	1.36E-13
7100	1.34E-13
7150	1.30E-13
7200	1.21E-13
7250	1.19E-13
7300	1.19E-13
7350	1.21E-13
7400	1.20E-13
7450	1.18E-13
7500	1.16E-13
7550	1.15E-13
7600	7.36E-14
7650	8.11E-14
7700	1.07E-13
7750	1.08E-13
7800	1.06E-13
7850	1.05E-13
7900	1.03E-13
7950	1.02E-13
8000	1.00E-13
8050	9.84E-14
8100	9.64E-14
8150	8.91E-14
8200	8.83E-14
8250	8.73E-14
8300	8.68E-14
8350	8.71E-14
8400	8.71E-14
8450	8.57E-14
8500	8.45E-14
8550	8.32E-14
8600	8.13E-14
8650	8.02E-14
8700	8.15E-14
8750	7.61E-14
8800	7.99E-14
8850	7.35E-14
8900	7.62E-14
8950	7.32E-14
9000	6.20E-14
9050	6.75E-14
9100	6.67E-14
9150	6.48E-14
9200	6.37E-14
9250	6.07E-14
9300	5.40E-14
9350	4.10E-14
9400	5.04E-14
9450	4.60E-14
9500	4.61E-14
9550	4.29E-14
9600	4.92E-14
9650	5.26E-14
9700	5.67E-14
9750	5.48E-14
9800	5.62E-14
9850	5.72E-14
9900	5.70E-14
9950	5.59E-14
10000	5.43E-14
10050	5.06E-14
10100	5.42E-14
