3200	1.5043E-15
3201	1.4978E-15
3202	1.4831E-15
3203	1.4822E-15
3204	1.5088E-15
3205	1.5232E-15
3206	1.5014E-15
3207	1.4826E-15
3208	1.5009E-15
3209	1.5194E-15
3210	1.5567E-15
3211	1.592E-15
3212	1.6371E-15
3213	1.685E-15
3214	1.6839E-15
3215	1.6552E-15
3216	1.6345E-15
3217	1.623E-15
3218	1.622E-15
3219	1.6451E-15
3220	1.6577E-15
3221	1.643E-15
3222	1.6284E-15
3223	1.6319E-15
3224	1.6369E-15
3225	1.6239E-15
3226	1.608E-15
3227	1.6115E-15
3228	1.6179E-15
3229	1.6214E-15
3230	1.6234E-15
3231	1.6119E-15
3232	1.5918E-15
3233	1.5762E-15
3234	1.5752E-15
3235	1.5786E-15
3236	1.5981E-15
3237	1.6119E-15
3238	1.6005E-15
3239	1.5907E-15
3240	1.5825E-15
3241	1.5728E-15
3242	1.5559E-15
3243	1.5351E-15
3244	1.5469E-15
3245	1.5834E-15
3246	1.5897E-15
3247	1.5756E-15
3248	1.5617E-15
3249	1.555E-15
3250	1.5483E-15
3251	1.5332E-15
3252	1.5224E-15
3253	1.5186E-15
3254	1.5163E-15
3255	1.5196E-15
3256	1.5242E-15
3257	1.5346E-15
3258	1.5464E-15
3259	1.5313E-15
3260	1.5024E-15
3261	1.4768E-15
3262	1.4556E-15
3263	1.4467E-15
3264	1.4633E-15
3265	1.4732E-15
3266	1.4534E-15
3267	1.4339E-15
3268	1.437E-15
3269	1.4374E-15
3270	1.4768E-15
3271	1.5201E-15
3272	1.5205E-15
3273	1.5126E-15
3274	1.5117E-15
3275	1.5149E-15
3276	1.5294E-15
3277	1.5584E-15
3278	1.5762E-15
3279	1.5665E-15
3280	1.5613E-15
3281	1.5893E-15
3282	1.6149E-15
3283	1.5845E-15
3284	1.556E-15
3285	1.5565E-15
3286	1.5613E-15
3287	1.5475E-15
3288	1.5267E-15
3289	1.516E-15
3290	1.5123E-15
3291	1.5114E-15
3292	1.5132E-15
3293	1.5081E-15
3294	1.4934E-15
3295	1.4788E-15
3296	1.4861E-15
3297	1.4907E-15
3298	1.4857E-15
3299	1.4807E-15
3300	1.4948E-15
3301	1.5147E-15
3302	1.5013E-15
3303	1.4771E-15
3304	1.4748E-15
3305	1.4876E-15
3306	1.4963E-15
3307	1.5009E-15
3308	1.5055E-15
3309	1.5046E-15
3310	1.4982E-15
3311	1.4686E-15
3312	1.4369E-15
3313	1.4763E-15
3314	1.5154E-15
3315	1.5214E-15
3316	1.5219E-15
3317	1.4974E-15
3318	1.4624E-15
3319	1.4521E-15
3320	1.4606E-15
3321	1.4692E-15
3322	1.4792E-15
3323	1.492E-15
3324	1.5007E-15
3325	1.5095E-15
3326	1.5086E-15
3327	1.5119E-15
3328	1.5013E-15
3329	1.4893E-15
3330	1.4939E-15
3331	1.4986E-15
3332	1.5018E-15
3333	1.5009E-15
3334	1.5195E-15
3335	1.5582E-15
3336	1.5819E-15
3337	1.5765E-15
3338	1.5655E-15
3339	1.5402E-15
3340	1.5196E-15
3341	1.5299E-15
3342	1.5417E-15
3343	1.5694E-15
3344	1.5962E-15
3345	1.5792E-15
3346	1.5494E-15
3347	1.5371E-15
3348	1.532E-15
3349	1.5296E-15
3350	1.5301E-15
3351	1.5236E-15
3352	1.5032E-15
3353	1.4899E-15
3354	1.5069E-15
3355	1.5242E-15
3356	1.5289E-15
3357	1.5336E-15
3358	1.5412E-15
3359	1.5503E-15
3360	1.5451E-15
3361	1.5342E-15
3362	1.5575E-15
3363	1.6017E-15
3364	1.629E-15
3365	1.637E-15
3366	1.6451E-15
3367	1.6456E-15
3368	1.6401E-15
3369	1.6182E-15
3370	1.5979E-15
3371	1.6073E-15
3372	1.6153E-15
3373	1.6039E-15
3374	1.5839E-15
3375	1.5801E-15
3376	1.5762E-15
3377	1.584E-15
3378	1.5992E-15
3379	1.5997E-15
3380	1.5812E-15
3381	1.5701E-15
3382	1.5706E-15
3383	1.5697E-15
3384	1.5573E-15
3385	1.5421E-15
3386	1.5369E-15
3387	1.5303E-15
3388	1.5294E-15
3389	1.5299E-15
3390	1.5375E-15
3391	1.5466E-15
3392	1.5471E-15
3393	1.5391E-15
3394	1.5339E-15
3395	1.5387E-15
3396	1.542E-15
3397	1.5525E-15
3398	1.5645E-15
3399	1.5737E-15
3400	1.5829E-15
3401	1.5776E-15
3402	1.568E-15
3403	1.557E-15
3404	1.5447E-15
3405	1.5481E-15
3406	1.5571E-15
3407	1.5634E-15
3408	1.5654E-15
3409	1.5616E-15
3410	1.5535E-15
3411	1.5483E-15
3412	1.5517E-15
3413	1.5565E-15
3414	1.5399E-15
3415	1.5249E-15
3416	1.5381E-15
3417	1.5572E-15
3418	1.5562E-15
3419	1.5468E-15
3420	1.5444E-15
3421	1.5407E-15
3422	1.5327E-15
3423	1.5178E-15
3424	1.5127E-15
3425	1.5258E-15
3426	1.539E-15
3427	1.5297E-15
3428	1.5231E-15
3429	1.5363E-15
3430	1.5511E-15
3431	1.536E-15
3432	1.5154E-15
3433	1.5089E-15
3434	1.5095E-15
3435	1.5155E-15
3436	1.5259E-15
3437	1.5292E-15
3438	1.5143E-15
3439	1.512E-15
3440	1.5336E-15
3441	1.5554E-15
3442	1.5488E-15
3443	1.5408E-15
3444	1.5685E-15
3445	1.5982E-15
3446	1.5973E-15
3447	1.5891E-15
3448	1.5779E-15
3449	1.564E-15
3450	1.5631E-15
3451	1.5723E-15
3452	1.5859E-15
3453	1.5952E-15
3454	1.6091E-15
3455	1.629E-15
3456	1.6447E-15
